author_id,name,fields_of_study,publication_count,h_index,citation_count,avg_self_similarity,std_self_similarity
A5067785232,Seyed Salim Tabatabaei,Physics and Astronomy; Computer Science,2,2,35,,
A5102112804,Yi-Lu Chang,Physics and Astronomy; Engineering; Materials Science,2,2,84,0.753816,0
A5111778266,K. T. Mullen,Neuroscience; Physics and Astronomy; Psychology,7,2,28,0.389508,0.253656
A5037200100,Cynthia V. Wilson,Earth and Planetary Sciences; Environmental Science; Physics and Astronomy,2,2,44,0.513915,0
A5036822632,K. Murray,Physics and Astronomy,2,2,6,0.701829,0
A5036126055,R. E. Green,Engineering; Physics and Astronomy; Chemistry,2,2,141,,
A5005477591,Pierre Lesté-Lasserre,Chemistry; Physics and Astronomy,5,2,56,0.494197,0.357656
A5004908758,F. Alzamora Previtali,Engineering; Mathematics; Physics and Astronomy,5,2,12,,
A5071747827,Donovan Blais,Decision Sciences; Physics and Astronomy; Engineering,4,2,9,0.615713,0.284807
A5023093025,Jason Cakiroglu,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Medicine",3,2,37,0.276732,0.028885
A5022795312,Kaoru Takeuchi,Physics and Astronomy; Earth and Planetary Sciences; Engineering,3,2,4,0.471352,0.122444
A5113942109,Andrei Romascanu,Computer Science; Social Sciences; Physics and Astronomy,5,2,45,0.476048,0.158905
A5001824266,Natalie Fortier,Computer Science; Physics and Astronomy; Engineering,5,2,42,0.332831,0.165168
A5035730968,M. Berard,Physics and Astronomy; Earth and Planetary Sciences; Engineering,2,2,6,,
A5035649366,L. El-Esber,Physics and Astronomy; Engineering; Materials Science,2,2,33,,
A5089662501,Logan Richard,Computer Science; Physics and Astronomy; Mathematics,13,2,50,0.221816,0.089901
A5083651801,Jonathan Boretsky,Computer Science; Physics and Astronomy; Mathematics,13,2,6,0.54408,0.16262
A5080154219,Antoine Savard,Earth and Planetary Sciences; Physics and Astronomy,13,2,7,0.702799,0.279031
A5072826190,César Daniel Rodríguez Rosenblueth,Materials Science; Physics and Astronomy; Engineering,3,2,45,0.781497,0
A5085279201,E. Rosenthall,Mathematics; Computer Science; Physics and Astronomy,10,2,5,0.250863,0
A5111727379,A. Scott,"Physics and Astronomy; Medicine; Biochemistry, Genetics and Molecular Biology",5,2,136,0.169305,0
A5049635675,Jonathan Love,Mathematics; Computer Science; Physics and Astronomy,8,2,44,0.61374,0.087251
A5019306007,D. Jolly,Medicine; Physics and Astronomy,3,2,12,0.479381,0.086034
A5047265160,Bohdan Kulinich,Physics and Astronomy; Mathematics,8,2,12,0.739589,0.100973
A5064768643,X. Chen,Physics and Astronomy; Materials Science,2,2,7,0.516755,0
A5064471053,P. J. Parisi,Materials Science; Engineering; Physics and Astronomy,2,2,16,,
A5071148617,Nicolas Dubuc,Engineering; Physics and Astronomy,3,2,10,0.3854,0.214087
A5071034253,A. Peccia,Mathematics; Physics and Astronomy; Environmental Science,3,2,114,0.500108,0.03711
A5003779884,F. N. Choudhury,Physics and Astronomy,2,2,21,0.692122,0
A5064197794,Y.K. Liu,Engineering; Physics and Astronomy,2,2,112,,
A5067198441,Henri Lamarre,Social Sciences; Arts and Humanities; Physics and Astronomy,4,2,23,0.364704,0.218565
A5064134225,Lucy Coyle,Engineering; Computer Science; Physics and Astronomy,2,2,96,1,0
A5063984587,E.C.B. Pederson,Physics and Astronomy; Materials Science; Engineering,2,2,11,,
A5041108314,Robert Main,Physics and Astronomy; Social Sciences; Engineering,8,2,5,0.264239,0.191856
A5063846197,Laura Brennan,"Environmental Science; Biochemistry, Genetics and Molecular Biology; Physics and Astronomy",2,2,27,0.535918,0
A5063318026,Dominique Jeandupeux,"Medicine; Biochemistry, Genetics and Molecular Biology; Physics and Astronomy",2,2,114,,
A5063222231,Arun K. Misra,Engineering; Physics and Astronomy,2,2,32,,
A5033371344,K. T. Lee,Engineering; Materials Science; Physics and Astronomy,2,2,32,1,0
A5051653138,Eamon Egan,Physics and Astronomy,10,2,6,0.422127,0.159969
A5107921604,N. Warrack,Physics and Astronomy,5,2,70,,
A5103223460,Zhengshu Yan,Engineering; Environmental Science; Physics and Astronomy,5,2,31,0.450129,0.09834
A5003230224,R C Santamarina,Physics and Astronomy; Computer Science,2,2,6,,
A5032566692,Harry Glickman,Physics and Astronomy; Medicine,8,2,27,0.421407,0.033315
A5062375985,Kelly Chan-Yam,"Environmental Science; Physics and Astronomy; Biochemistry, Genetics and Molecular Biology",2,2,123,0.637495,0
A5062288900,Y.Q. Wang,Physics and Astronomy; Medicine,2,2,39,,
A5031312435,Peter Onno,Physics and Astronomy; Computer Science,2,2,42,,
A5031175087,H. Kim,Physics and Astronomy,2,2,209,,
A5027550324,Wataru Ishizuka,Physics and Astronomy,13,2,15,0.532748,0.078528
A5101238547,Luowei Yan,Neuroscience; Physics and Astronomy; Medicine,5,2,9,0.566057,0.26595
A5001126632,J. K. P. Lee,Physics and Astronomy; Chemistry; Engineering,2,2,54,,
A5000685681,W. D. English,Chemistry; Physics and Astronomy,2,2,14,0.251499,0
A5107921588,T. Vafeiadis,Physics and Astronomy,6,2,43,,
A5061043056,Ahmed Kira,Engineering; Physics and Astronomy,2,2,12,0.693768,0
A5093817094,Caitlyn Dewar,Physics and Astronomy,2,2,45,0.999465,0
A5025078271,Mahesh Herath,Physics and Astronomy; Earth and Planetary Sciences,13,2,13,0.579047,0.15943
A5030107517,M J Rosenblum,Medicine; Physics and Astronomy,2,2,88,0.393942,0
A5029865283,D. Pavlasek,Engineering; Physics and Astronomy,2,2,37,0.627618,0
A5089931856,Daniel L. Coelho,Materials Science; Computer Science; Physics and Astronomy,5,2,8,,
A5110307164,Devroye Luc,Physics and Astronomy; Mathematics,1,1,5,,
A5110247706,H. Kim,Physics and Astronomy,1,1,11,,
A5086941164,S. Lenis,Physics and Astronomy; Materials Science,1,1,13,,
A5063607236,Jesse Rieb,Earth and Planetary Sciences; Physics and Astronomy; Agricultural and Biological Sciences,4,1,6,0.531609,0.112267
A5110200161,R. Snihur,Physics and Astronomy,1,1,19,,
A5086837702,E. Rutherford,Physics and Astronomy,1,1,46,,
A5012305909,Michel El-Saddi,Physics and Astronomy,1,1,1,,
A5012261292,A.A. Baharmuz,Physics and Astronomy; Materials Science; Chemistry,1,1,2,,
A5104455696,M. Schram,Physics and Astronomy,1,1,23,,
A5057118770,Jean-Philippe Nolet,Physics and Astronomy; Engineering,1,1,1,,
A5057069684,H. Kim,Physics and Astronomy,1,1,28,,
A5071947179,D. Billeret,Materials Science; Physics and Astronomy,1,1,17,,
A5071844997,T. Weisz,Computer Science; Physics and Astronomy,1,1,1,,
A5056935504,Kim Tetley-Gerard,Physics and Astronomy; Engineering; Materials Science,1,1,16,,
A5124224972,Anonymous,Physics and Astronomy,146,1,6,0.282349,0.133909
A5071744597,Peter G. Noutsios,Engineering; Materials Science; Physics and Astronomy,1,1,22,,
A5056713127,H. S. Kim,Physics and Astronomy,1,1,24,,
A5056699165,Z. Liu,Physics and Astronomy,1,1,33,,
A5042620221,G. Wang,Physics and Astronomy,1,1,123,,
A5026783558,R. Corriveau,Physics and Astronomy; Engineering,1,1,37,,
A5026644278,Robert C. Meyrs,Physics and Astronomy; Mathematics,1,1,47,,
A5026358956,Caitlin MacEachen,"Biochemistry, Genetics and Molecular Biology; Medicine; Physics and Astronomy",1,1,19,,
A5026298423,H. S. Kim,Physics and Astronomy,1,1,255,,
A5026281969,Z. Liu,Physics and Astronomy,1,1,62,,
A5059613152,Sang-Yun Cha,Engineering; Materials Science; Physics and Astronomy,2,1,47,,
A5092972852,Tanner Connel,Medicine; Physics and Astronomy,2,1,1,,
A5092574603,Michael Jafs,Physics and Astronomy,2,1,11,0.990656,0
A5011390107,Jaffy C. F. Lau,Physics and Astronomy; Chemistry,1,1,8,,
A5056324639,Koun Ping Cheng,Mathematics; Physics and Astronomy,1,1,1,,
A5056262918,Z. Liu,Physics and Astronomy,1,1,35,,
A5056227340,D. Wiards,Physics and Astronomy; Materials Science,1,1,37,,
A5110060167,George PH Styan,Computer Science; Mathematics; Physics and Astronomy,1,1,5,,
A5060997720,EB Podgorsak,Physics and Astronomy; Medicine; Decision Sciences,4,1,2,0.466484,0.049016
A5056164998,D Liu,Physics and Astronomy; Medicine; Agricultural and Biological Sciences,1,1,1,,
A5092207172,Khalid Al-Naemi,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy",6,1,32,0.608719,0.269486
A5056025471,C. Park,Physics and Astronomy,1,1,190,,
A5120058342,Ben Coull-Neveu,Physics and Astronomy,3,1,2,0.672804,0.22593
A5109980928,G. H. Gillanders,Physics and Astronomy,1,1,256,,
A5059842069,Alexandra Tcheng,Engineering; Computer Science; Physics and Astronomy,4,1,2,0.811249,0
A5119487661,Clément Fortin,Physics and Astronomy; Chemistry,3,1,1,0.79387,0.145591
A5059365924,Quentin Stoyel,Physics and Astronomy; Materials Science; Engineering,4,1,5,0.271155,0.173024
A5071524481,H. Pekau,Computer Science; Physics and Astronomy,1,1,4,,
A5086298272,J.K.P. Lee,Physics and Astronomy,1,1,107,,
A5086271887,Mostafa Khali,Engineering; Physics and Astronomy,1,1,2,,
A5026049070,N. Leporé,Physics and Astronomy,1,1,35,,
A5086227678,Z. Liu,Physics and Astronomy; Engineering,1,1,31,,
A5041700695,L. Rudolf,Physics and Astronomy,1,1,2,,
A5071221738,Y. Ye,Physics and Astronomy,1,1,67,,
A5025996573,H. S. Kim,Physics and Astronomy,1,1,96,,
A5025977399,Z. Liu,Physics and Astronomy,1,1,30,,
A5025871728,Y. Ye,Physics and Astronomy,1,1,308,,
A5086050887,Carl Graves,Physics and Astronomy; Computer Science,1,1,65,,
A5070989008,Z. Liu,Physics and Astronomy,1,1,33,,
A5025758074,C. R. Wall,Physics and Astronomy; Engineering,1,1,2,,
A5070968715,L. Mydlarsky,Engineering; Physics and Astronomy,1,1,8,,
A5070965608,Jonathan W Sharman,Physics and Astronomy,1,1,24,,
A5025654546,H. S. Kim,Physics and Astronomy,1,1,65,,
A5123140286,Rustam Z. Khaliullin,Materials Science; Physics and Astronomy; Chemistry,2,1,1,0.998116,0
A5012636331,T. Ziegler,Environmental Science; Physics and Astronomy; Health Professions,3,1,2,,
A5122132771,Ruby Wei,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Engineering",2,1,1,,
A5027974760,Sheng-Dong Chang,Engineering; Medicine; Physics and Astronomy,2,1,7,,
A5027600121,I. Kvasnikova,Physics and Astronomy; Decision Sciences,2,1,26,,
A5027411374,C.J. Thompson,Medicine; Physics and Astronomy; Engineering,2,1,1,0.412622,0
A5002744550,Robin Khanfir,"Mathematics; Physics and Astronomy; Economics, Econometrics and Finance",19,1,4,0.510022,0.154288
A5026978324,Jan Viatteau,Physics and Astronomy,2,1,2,,
A5011374579,Aleksandar Z. Borisov,"Biochemistry, Genetics and Molecular Biology; Medicine; Physics and Astronomy",1,1,30,,
A5011284712,Rosemary Le Faive,Materials Science; Physics and Astronomy; Engineering,1,1,1,,
A5109860829,H. Kim,Physics and Astronomy,1,1,12,,
A5011009811,Carolyn W.B Lee,Chemistry; Materials Science; Physics and Astronomy,1,1,13,,
A5010932660,K FILIMONOV,Physics and Astronomy,1,1,1,,
A5103925975,Md Samuil Alam,Physics and Astronomy; Engineering,1,1,5,,
A5010707103,H. Kim,Physics and Astronomy,1,1,719,,
A5103816348,Gergory Tarle,Physics and Astronomy,1,1,11,,
A5055660216,Kassandra Sofonio,Earth and Planetary Sciences; Physics and Astronomy,1,1,1,,
A5059151134,Jorge Dulanto Carbajal,Engineering; Physics and Astronomy; Chemistry,2,1,16,,
A5055508086,Chris Viger,Physics and Astronomy,1,1,2,,
A5070488442,Z. Liu,Physics and Astronomy,1,1,58,,
A5070419113,H. S. Kim,Physics and Astronomy,1,1,141,,
A5055260798,S. V. Dantu,Physics and Astronomy,1,1,24,,
A5055186071,Z. Liu,Physics and Astronomy,1,1,38,,
A5121009651,Lucas Fernandes da Silva,"Biochemistry, Genetics and Molecular Biology; Materials Science; Physics and Astronomy",2,1,1,0.042452,0
A5040952691,H. Kim,Physics and Astronomy,1,1,12,,
A5119858629,Rachel Darlinger,Physics and Astronomy; Engineering,2,1,7,0.652433,0
A5090784026,S. H. Robertson,Physics and Astronomy,2,1,19,,
A5090583850,B. Harack,Physics and Astronomy; Engineering,2,1,1,0.733959,0
A5090498427,J. Lambek,Mathematics; Computer Science; Physics and Astronomy,2,1,20,,
A5068892414,Alistair Barton,Neuroscience; Physics and Astronomy; Medicine,3,1,28,0.142208,0
A5009595532,Pouria Tirgar Bahnamiri,"Biochemistry, Genetics and Molecular Biology; Medicine; Physics and Astronomy",3,1,1,,
A5009019451,Geoffrey N. Pratt,"Social Sciences; Physics and Astronomy; Economics, Econometrics and Finance",3,1,3,0.183286,0.057709
A5113106602,Gabriel R. Dubé,Engineering; Physics and Astronomy,3,1,1,0.758153,0.049647
A5056097856,Polina Titova,Physics and Astronomy; Computer Science; Environmental Science,4,1,1,0.385597,0.255045
A5055757215,H. Rasiwala,Physics and Astronomy; Chemistry,4,1,1,0.519023,0
A5103641802,D. F. Rosa,Earth and Planetary Sciences; Physics and Astronomy,1,1,11,,
A5103609056,Dufour M-A,Physics and Astronomy; Computer Science,1,1,1,,
A5054074722,Gabriel Crudele,Computer Science; Mathematics; Physics and Astronomy,4,1,2,0.581263,0.16409
A5103500406,Xiao‐Wen Chang,Physics and Astronomy; Computer Science; Mathematics,1,1,5,,
A5084977037,Sylvie Valcourt,Physics and Astronomy; Medicine,1,1,8,,
A5066812209,S. A. Gorji Zadeh,Engineering; Physics and Astronomy; Computer Science,3,1,13,0.685078,0
A5066530200,J. Papayanatos,Physics and Astronomy; Medicine; Engineering,3,1,3,,
A5084708577,C.H. Westcott,Engineering; Physics and Astronomy,1,1,8,,
A5084637726,A. T. Lee,Physics and Astronomy,1,1,3,,
A5040754026,R.D. Kinsella,Engineering; Physics and Astronomy,1,1,7,,
A5089860596,Manmeet Bhabra,Engineering; Physics and Astronomy,2,1,1,,
A5040725716,Seyed-Rahi Modirnia,Engineering; Physics and Astronomy,1,1,1,,
A5040721645,L. Barkley,Engineering; Physics and Astronomy,1,1,4,,
A5040716609,Z. Zhang,Physics and Astronomy,1,1,28,,
A5119410145,Wenke Xia,Physics and Astronomy; Engineering,2,1,2,0.596774,0
A5089370148,Félix-Antoine Valin,Physics and Astronomy,2,1,18,0.807211,0
A5089187685,Sara Froehlich,Physics and Astronomy; Mathematics,2,1,31,0.386072,0
A5025965691,J.C. Li,Engineering; Materials Science; Physics and Astronomy,2,1,6,,
A5040527126,D. S. Calder,Physics and Astronomy; Engineering,1,1,17,,
A5119159462,Aleksandar Mikov,Chemistry; Engineering; Physics and Astronomy,2,1,4,,
A5088924839,Kit M. Gerodias,"Physics and Astronomy; Biochemistry, Genetics and Molecular Biology",2,1,1,0.208476,0
A5040376002,J.L. Robar,Physics and Astronomy; Engineering,1,1,1,,
A5118865028,Patrick Janulewicz,Physics and Astronomy; Engineering,2,1,1,0.974315,0
A5058345390,J.P. Webb,Engineering; Physics and Astronomy,2,1,3,,
A5069897796,M. Aznar,Physics and Astronomy; Medicine,1,1,5,,
A5069876682,J. Milie-emili,Medicine; Physics and Astronomy,1,1,61,,
A5069450324,R.L. Clancy,Physics and Astronomy; Engineering,1,1,1,,
A5067078913,M. Heffernan,Physics and Astronomy,7,1,12,0.698177,0.068042
A5112253048,M Taylor,Medicine; Neuroscience; Physics and Astronomy,3,1,13,,
A5112024772,G. Yu,Engineering; Physics and Astronomy; Medicine,3,1,42,0.245287,0.103761
A5009384802,Yiyun Hua,Neuroscience; Physics and Astronomy,1,1,1,,
A5103346429,K-Kuen Tam,Physics and Astronomy,1,1,1,,
A5048918391,T.S. Roseanu,Engineering; Physics and Astronomy,4,1,3,0.679756,0.09086
A5102685476,Jinbang Huang,Physics and Astronomy; Engineering,1,1,8,,
A5025023325,Tiangu Gu,Physics and Astronomy; Engineering,1,1,2,,
A5084389883,B. Magrolis,Physics and Astronomy; Engineering,1,1,32,,
A5064108721,M Wang,Medicine; Physics and Astronomy,3,1,6,,
A5039865382,I.E. Crawford,Physics and Astronomy; Engineering,1,1,1,,
A5084030565,Z. Liu,Physics and Astronomy,1,1,31,,
A5084027662,P. HAYDEN,Computer Science; Physics and Astronomy,1,1,38,,
A5056747210,Sandrina Coquet,Earth and Planetary Sciences; Physics and Astronomy; Chemistry,2,1,57,1,0
A5056630897,Cédrick Perron,Physics and Astronomy,2,1,7,0.994697,0
A5024831275,W. L. Percival,Physics and Astronomy; Medicine,2,1,39,,
A5073967031,Declan Persram,Physics and Astronomy,6,1,83,0.675498,0.205324
A5024478309,Lily Sayegh,Arts and Humanities; Psychology; Physics and Astronomy,2,1,66,,
A5056264836,C. Gale,Physics and Astronomy,2,1,14,0.985099,0
A5055916326,Andrew M. Way,Environmental Science; Physics and Astronomy; Earth and Planetary Sciences,2,1,5,,
A5077149455,Yushu Zhao,Engineering; Physics and Astronomy,5,1,4,0.592715,0.133099
A5004475850,Catherine Massé,Physics and Astronomy; Engineering,3,1,5,,
A5004141424,D. Plant,Engineering; Physics and Astronomy,3,1,1,0.47842,0.068985
A5009273078,Theano Vlachou,Engineering; Physics and Astronomy,1,1,16,,
A5009217558,L. Ciupik,Physics and Astronomy,1,1,1,,
A5009074968,Michael Mostoslavsky,Physics and Astronomy,1,1,24,,
A5024864680,Connor Sheere,Physics and Astronomy,1,1,4,,
A5071744488,Maryam Rahbaran,Medicine; Physics and Astronomy,11,1,2,0.495843,0.104938
A5024616995,Rutika Savaliya,Materials Science; Physics and Astronomy,1,1,4,,
A5024598788,H. Kim,Physics and Astronomy,1,1,10,,
A5102191936,Binxin Wu,Materials Science; Physics and Astronomy,1,1,32,,
A5024420920,R.J. Kostyk,Physics and Astronomy; Materials Science; Chemistry,1,1,18,,
A5039620348,Nicolas Courtemanche,Computer Science; Physics and Astronomy; Medicine,1,1,2,,
A5039584055,H. H. Hung,Physics and Astronomy,1,1,1,,
A5069332538,Rasha El-Ghafari,Physics and Astronomy; Environmental Science; Engineering,1,1,76,,
A5069123054,Sohil Rangwala,Neuroscience; Physics and Astronomy; Psychology,1,1,24,,
A5069075516,X. Chen,Physics and Astronomy; Materials Science,1,1,78,,
A5115433820,J. Kokkalis,Materials Science; Physics and Astronomy; Engineering,2,1,1,,
A5115433819,T. Sobral,Materials Science; Physics and Astronomy; Engineering,2,1,1,,
A5023908292,Diane B. Frenkel-Leith,Medicine; Physics and Astronomy,2,1,16,,
A5115934255,Upsana Dasgupta,Physics and Astronomy; Engineering,1,1,9,,
A5023538524,J. K. P. Lee,Physics and Astronomy; Engineering,2,1,27,0.342628,0
A5023491468,P. Kambhampati,Physics and Astronomy; Materials Science; Engineering,2,1,2,,
A5074820867,H. Aoid,Earth and Planetary Sciences; Physics and Astronomy; Environmental Science,5,1,2,0.817158,0
A5109231250,A. Hamilton,Physics and Astronomy,1,1,137,,
A5054672817,H. Kim,Physics and Astronomy,1,1,10,,
A5109198982,M. B�langer,Engineering; Physics and Astronomy,1,1,8,,
A5054647234,Chris Sitaras,"Biochemistry, Genetics and Molecular Biology; Physics and Astronomy; Medicine",2,1,29,,
A5073221107,V. P. Havin,"Mathematics; Physics and Astronomy; Economics, Econometrics and Finance",5,1,3,,
A5054647099,Madeleine Kenwood,Neuroscience; Physics and Astronomy; Psychology,2,1,4,,
A5109180927,Thomas J. F. Pavlasek,Physics and Astronomy; Engineering,1,1,6,,
A5043562668,L. Reindler,Physics and Astronomy; Earth and Planetary Sciences,4,1,16,,
A5023838118,K. Murthy,Physics and Astronomy; Medicine,1,1,5,,
A5083072043,Youssef Bestavros,Physics and Astronomy; Environmental Science,1,1,9,,
A5038889493,J. Z. Boretsky,Physics and Astronomy,1,1,1,,
A5083036989,Dong-Ming He,Physics and Astronomy,1,1,82,,
A5083036141,Y. Ye,Physics and Astronomy,1,1,255,,
A5101336975,Yuxue Zhu,Physics and Astronomy; Environmental Science; Social Sciences,1,1,8,,
A5101336974,Jiayue Zheng,Physics and Astronomy; Environmental Science; Social Sciences,1,1,8,,
A5082823570,H. S. Kim,Physics and Astronomy,1,1,308,,
A5082581156,C.L. Thompson,Medicine; Physics and Astronomy,1,1,4,,
A5038350798,R. Abouchacra,Engineering; Physics and Astronomy,1,1,33,,
A5038306316,J LEE,Physics and Astronomy; Engineering,1,1,11,,
A5022052682,G. Wang,Physics and Astronomy,2,1,28,,
A5070823912,Zun Wang,Physics and Astronomy; Earth and Planetary Sciences; Computer Science,5,1,8,0.365346,0
